sku,data,realized,is_imputed,lgbm_fitted,cb_fitted,lgbm_forecast,cb_forecast
12,2024-02-24,58.0,False,48.67418726465471,51.87201847290405,,
12,2024-02-25,31.0,False,29.72160603762865,30.622479455940766,,
12,2024-02-26,22.0,False,28.085551354751672,27.88858098379724,,
12,2024-02-27,20.0,False,26.63168577061468,26.658869669890336,,
12,2024-02-28,20.0,False,24.701469811206454,27.7007786425984,,
12,2024-02-29,28.0,False,25.881500674241856,25.982178594192526,,
12,2024-03-01,37.0,False,30.07353504320463,30.297808098812467,,
12,2024-03-02,63.0,False,54.49408376950695,57.95462818480437,,
12,2024-03-03,40.0,False,29.702839677993023,30.5889432135213,,
12,2024-03-04,24.0,False,27.107151951073607,28.207841910444596,,
12,2024-03-05,31.0,False,25.999639177621077,26.393650253289653,,
12,2024-03-06,34.0,False,29.79836150595208,30.873146797648822,,
12,2024-03-07,34.0,False,33.98346383600114,33.78197113660016,,
12,2024-03-08,47.0,False,36.34205616286367,35.92778819546483,,
12,2024-03-09,59.0,False,65.91066364191897,68.00823514720484,,
12,2024-03-10,45.0,False,32.57210351289914,32.33354297789808,,
12,2024-03-11,24.0,False,32.03492351958563,31.927138630236733,,
12,2024-03-12,36.0,False,29.519063223846487,29.648332133709786,,
12,2024-03-13,29.0,False,34.57727400493241,35.11670008784789,,
12,2024-03-14,42.0,False,33.48917427643233,33.582487727930186,,
12,2024-03-15,37.0,False,40.42875609451761,40.804266895560545,,
12,2024-03-16,71.0,False,58.845678721032485,64.8156894233926,,
12,2024-03-17,40.0,False,35.879188617036725,36.083531152656484,,
12,2024-03-18,38.0,False,31.51616079611131,31.458188691542556,,
12,2024-03-19,41.0,False,32.86409518613506,34.756637960674816,,
12,2024-03-20,31.0,False,38.89391632479912,38.14890410444255,,
12,2024-03-21,37.0,False,35.426197302043725,38.3932343652487,,
12,2024-03-22,39.0,False,40.56329271074869,39.784382991209554,,
12,2024-03-23,65.0,False,66.43045804454572,68.07555397467968,,
12,2024-03-24,26.0,False,35.503248226536826,35.13431944422787,,
12,2024-03-25,33.0,False,30.226248735842233,29.765631626830206,,
12,2024-03-26,24.0,False,31.21403471108475,32.95406989274744,,
12,2024-03-27,34.0,False,28.015828322721042,31.269679502509383,,
12,2024-03-28,33.0,False,34.05883231145788,35.17154073694696,,
12,2024-03-29,27.0,False,34.771572714432104,35.60101589995256,,
12,2024-03-30,74.0,False,56.513248644391,55.847626884314344,,
12,2024-03-31,24.0,False,33.47978036788018,34.4191926248318,,
12,2024-04-01,43.0,False,29.08427712442365,27.15497967609476,,
12,2024-04-02,42.0,False,31.02868502015397,33.57697993538231,,
12,2024-04-03,34.0,False,37.712320634275,38.78660509463525,,
12,2024-04-04,33.0,False,37.202657972325234,36.925381879276514,,
12,2024-04-05,56.0,False,48.28548647609358,39.7621788428239,,
12,2024-04-06,73.0,False,82.85230362508202,82.40607302318601,,
12,2024-04-07,33.0,False,41.24719123683653,41.65532736657829,,
12,2024-04-08,39.0,False,35.842521403642934,35.38290035061287,,
12,2024-04-09,,,,,35.842521403642934,35.38290035061287
12,2024-04-10,,,,,35.842521403642934,35.38290035061287
12,2024-04-11,,,,,35.842521403642934,35.38290035061287
12,2024-04-12,,,,,35.842521403642934,35.38290035061287
12,2024-04-13,,,,,35.842521403642934,35.38290035061287
12,2024-04-14,,,,,35.842521403642934,35.38290035061287
12,2024-04-15,,,,,35.842521403642934,35.38290035061287
